medicineId,name,manufacturer,brand,category,stock,price,isDiscontinued,requiresPrescription,expiryDate
6a651337e75d7a30ba685833,Allegra-M Tablet,Sanofi India  Ltd,,Allergy,140,241.48,False,True,2027-05-15 03:00:55.184
6a651337e75d7a30ba685b10,Allerban 10mg Tablet,Saga Laboratories,,Allergy,95,29.5,False,False,2027-07-06 07:08:18.594
6a651337e75d7a30ba685aad,Allercalcin Tablet,Retort  Pharma Pvt Ltd,,Vitamins & Supplements,88,49.5,False,False,2028-02-26 21:34:42.006
6a651337e75d7a30ba685896,Allercet Cold Tablet,Micro Labs Ltd,,Allergy,114,77.0,False,False,2027-08-25 08:06:35.096
6a651337e75d7a30ba6859c9,Allercet Paed 5mg Tablet,Micro Labs Ltd,,Allergy,131,32.5,False,False,2028-03-05 22:39:16.108
6a651337e75d7a30ba685864,Allercet-DC Tablet,Micro Labs Ltd,,Allergy,103,80.0,False,False,2027-04-29 03:14:51.873
6a651337e75d7a30ba685922,Allercet-L Tablet,Micro Labs Ltd,,Allergy,124,59.0,False,False,2027-06-08 23:00:48.763
6a651337e75d7a30ba6858ca,Allercet-M Syrup,Micro Labs Ltd,,Allergy,121,104.0,False,False,2027-07-28 08:32:01.056
6a651337e75d7a30ba6858af,Allercet-M Tablet,Micro Labs Ltd,,Allergy,33,152.0,False,False,2027-12-25 08:49:16.763
6a651337e75d7a30ba68599c,Allerde 5mg Tablet,East West Pharma,,Allergy,120,74.8,False,False,2027-03-13 06:43:35.154
6a651337e75d7a30ba6859bf,Allerde M Tablet,East West Pharma,,Allergy,21,163.9,False,False,2028-03-16 17:36:57.734
6a651337e75d7a30ba685a3e,Allerfast M Tablet,Nri Vision Care India Limited,,Allergy,50,129.0,False,True,2027-08-06 01:11:09.445
6a651337e75d7a30ba685ab0,Allergesic 5mg Tablet,Meridian Medicare Ltd,,Allergy,90,36.5,False,False,2027-10-16 01:23:07.262
6a651337e75d7a30ba685991,Allergin 10mg Tablet,Jenburkt Pharmaceuticals Ltd,,Allergy,135,95.0,False,False,2027-06-08 14:10:45.527
6a651337e75d7a30ba68591d,Allerkast LC Tablet,Lupin Ltd,,Allergy,5,148.5,False,False,2027-03-04 07:55:22.618
6a651337e75d7a30ba685979,Allerone-M Tablet,Gladstone Pharma India Pvt Ltd,,Allergy,2,155.1,False,False,2028-02-10 11:16:55.662
6a651337e75d7a30ba685b80,Allerpar Tablet,Paripurna Healthcare,,Vitamins & Supplements,103,38.0,False,False,2026-12-07 13:12:51.838
6a651337e75d7a30ba685a55,Allerwell FX 10mg/120mg Tablet,WellOK Pharma,,Allergy,57,119.0,False,True,2027-11-07 21:55:43.967
6a651337e75d7a30ba68595f,Allerzine L 5mg Tablet,Jenburkt Pharmaceuticals Ltd,,Allergy,12,27.9,False,False,2027-05-15 21:55:00.172
6a651337e75d7a30ba685b21,Allflam 400 mg/500 mg Tablet,Allentis Pharmaceuticals Pvt Ltd,,Pain Relief,0,8.06,False,False,2028-01-12 15:53:02.784
6a651337e75d7a30ba685b00,Allmet 500mg Tablet SR,Surge Biotech Pvt Ltd,,Diabetes,29,25.0,False,True,2028-03-16 17:55:21.060
6a651337e75d7a30ba685a8d,Allocid 20 Tablet,Allegiant Biotech,,Gastro & Digestion,26,125.0,False,False,2026-11-30 03:26:27.472
6a651337e75d7a30ba6858de,Allrite DC Tablet ER,Zydus Cadila,,Allergy,81,127.95,False,False,2027-12-01 08:01:04.108
6a651337e75d7a30ba685971,Allrite Tablet,Zydus Cadila,,Allergy,66,90.47,False,False,2027-06-07 10:57:47.217
6a651337e75d7a30ba685a54,Alltide D 5mg Tablet,Eumedica Pharmaceuticals,,Allergy,108,67.2,False,False,2027-05-18 16:53:30.920
6a651337e75d7a30ba6859fe,Almetfor 500mg Tablet,Alkem Laboratories Ltd,,Diabetes,30,26.84,False,True,2027-03-20 23:33:24.009
6a651337e75d7a30ba685a05,Almocef 200mg Tablet,Gujarat Terce Laboratories Ltd,,Antibiotic,36,106.0,False,True,2026-12-22 00:50:17.543
6a651337e75d7a30ba685a0a,Almocef O 200 mg/200 mg Tablet,Gujarat Terce Laboratories Ltd,,Antibiotic,71,155.0,False,True,2028-01-26 09:40:56.688
6a651337e75d7a30ba685a08,Almont FX 10mg/120mg Tablet,Unicure Remedies Pvt  Ltd,,Allergy,114,90.0,False,True,2027-11-15 22:47:03.126
6a651337e75d7a30ba68597b,Almont LC 5mg/10mg Tablet,Unicure Remedies Pvt  Ltd,,Allergy,96,70.0,False,False,2027-01-27 01:57:07.906
6a651337e75d7a30ba68589b,Almox 250 Capsule,Alkem Laboratories Ltd,,Antibiotic,89,24.72,False,True,2027-03-14 08:26:27.074
6a651337e75d7a30ba68583d,Almox 500 Capsule,Alkem Laboratories Ltd,,Antibiotic,102,80.26,False,True,2026-12-19 15:26:17.352
6a651337e75d7a30ba685883,Almox-CV 625 Tablet,Cachet Pharmaceuticals Pvt Ltd,,Antibiotic,8,116.51,False,True,2027-10-18 05:20:33.609
6a651337e75d7a30ba685a37,Alnamet Myo 500mg/600mg Tablet,Alna Biotech Pvt Ltd,,Diabetes,103,176.0,False,True,2027-09-10 07:24:22.767
6a651337e75d7a30ba6859e5,Alocet-XL 2.5mg/5ml/30mg/5ml Syrup,Viilbery Healthcare Pvt Ltd,,Allergy,58,40.0,False,False,2027-03-28 18:17:03.737
6a651337e75d7a30ba685b3d,Alodox 500mg Tablet,Adcco Limited,,Antibiotic,23,62.0,False,True,2027-08-18 01:10:16.388
6a651337e75d7a30ba685b05,Alodyne Ointment,Dynamed Pharmaceuticals Pvt Ltd,,Antibiotic,142,54.0,False,True,2027-10-28 06:49:10.579
6a651337e75d7a30ba685b27,Alom 20mg Capsule,Alvid-Indo Corporation,,Gastro & Digestion,48,39.0,False,False,2027-05-03 09:30:57.084
6a651337e75d7a30ba685b3a,Alorex A Cream,Maneesh Pharmaceuticals Ltd,,Skin Care,52,66.35,False,False,2028-01-12 04:38:06.245
6a651337e75d7a30ba685a04,Alorex Cream,Maneesh Pharmaceuticals Ltd,,Skin Care,68,60.35,False,False,2027-11-03 13:28:01.733
6a651337e75d7a30ba685924,Alorti Tablet,Mohrish Pharmaceuticals,,Allergy,107,64.0,False,False,2027-03-25 16:53:30.095
6a651337e75d7a30ba6859ac,Alorti-M Tablet,Mohrish Pharmaceuticals,,Allergy,83,135.0,False,False,2027-08-20 17:32:57.771
6a651337e75d7a30ba685a57,Alpan 40mg Tablet,Altak Pharmaceuticals Pvt Ltd,,Gastro & Digestion,90,60.0,False,False,2027-08-31 20:38:52.193
6a651337e75d7a30ba685a2c,Alpus LS Syrup,Vrinda Life,,"Cough, Cold & Respiratory",104,80.0,False,False,2028-02-28 14:35:51.670
6a651337e75d7a30ba6859a5,Alrgee M 10mg/120mg Tablet,Morepen Laboratories Ltd,,Allergy,28,47.62,False,True,2028-02-15 00:35:25.476
6a651337e75d7a30ba68599b,Alsar D 10mg/20mg Tablet,Candrin Pharma Pvt Ltd,,Gastro & Digestion,88,59.0,False,False,2027-12-08 14:41:29.837
6a651337e75d7a30ba6859a4,Alsartan 50 Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,55,75.5,False,True,2027-08-10 20:39:41.440
6a651337e75d7a30ba685998,Alsartan AM Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,94,85.0,False,True,2027-01-07 10:38:20.673
6a651337e75d7a30ba685960,Alsartan-H Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,139,91.95,False,True,2027-01-03 04:44:12.676
6a651337e75d7a30ba685990,Alsera D 50 mg/10 mg Tablet,Alkem Laboratories Ltd,,Pain Relief,74,58.0,False,True,2027-12-10 20:01:49.973
6a651337e75d7a30ba685b7d,Alset 2mg Syrup,Alpha Lab,,Gastro & Digestion,99,27.0,False,True,2027-06-17 12:53:59.887
6a651337e75d7a30ba685ab2,Alset 4mg Tablet,Alpha Lab,,Gastro & Digestion,25,35.0,False,True,2027-10-03 18:40:01.346
6a651337e75d7a30ba685acb,Alshine D3 Softgel Capsule,Alathea Biotec Pvt Ltd,,Vitamins & Supplements,27,124.0,False,False,2028-02-15 22:49:07.722
6a651337e75d7a30ba685a11,Alt-FM Tablet,Indoco Remedies Ltd,,Allergy,47,169.4,False,True,2027-01-31 16:28:19.566
6a651337e75d7a30ba685978,Altax-O 200 Tablet DT,Galpha Laboratories Ltd,,Antibiotic,89,94.17,False,True,2027-04-03 05:49:52.350
6a651337e75d7a30ba685ae0,Alto 20mg Tablet,Uniorange group,,Gastro & Digestion,69,25.3,False,False,2028-02-25 04:09:37.766
6a651337e75d7a30ba685ad8,Altodin 10mg Tablet,Bonsai Pharma,,Allergy,18,39.6,False,False,2027-04-05 16:38:52.134
6a651337e75d7a30ba685a95,Altracid 40mg Tablet,Alter Ego Pharmaceuticals,,Gastro & Digestion,43,51.0,False,False,2027-11-03 15:29:15.239
6a651337e75d7a30ba68583a,Altraday Capsule SR,Sun Pharmaceutical Industries Ltd,,Pain Relief,105,128.0,False,True,2027-02-06 10:37:35.640
6a651337e75d7a30ba6859ab,Altram Tablet,Axon Drugs Pvt Ltd,,Pain Relief,93,49.97,False,False,2027-02-11 18:59:47.195
6a651337e75d7a30ba685983,Altriz-M Tablet,Asterisk Laboratories India Pvt Ltd,,Allergy,61,130.9,False,False,2027-07-24 15:53:28.045
6a651337e75d7a30ba685aea,Alvirab 20mg Tablet,Alvid Biocare,,Gastro & Digestion,50,54.0,False,False,2027-09-14 02:11:19.677
6a651337e75d7a30ba6859ca,Alviroz 10 Tablet,Salud Care India Pvt Ltd,,Heart & Blood Pressure,97,140.0,False,True,2027-06-08 22:38:58.194
6a651337e75d7a30ba685b8c,Alvitral  Tablet,East West Pharma,,Vitamins & Supplements,149,59.4,False,False,2027-07-23 11:36:08.969
6a651337e75d7a30ba68593a,Alzero M Syrup,Indchemie Health Specialities Pvt Ltd,,Allergy,139,111.0,False,False,2027-10-14 19:24:28.260
6a651337e75d7a30ba685907,Alzero M Tablet,Indchemie Health Specialities Pvt Ltd,,Allergy,94,104.5,False,False,2026-11-16 13:11:21.583
6a651337e75d7a30ba685a26,Amalzol-DSR Capsule,Superlative Healthcare,,Gastro & Digestion,143,87.0,False,False,2027-01-26 17:50:18.485
6a651337e75d7a30ba685852,Amaryl 1mg Tablet,Sanofi India  Ltd,,Diabetes,45,133.81,False,True,2027-09-20 06:04:34.342
6a651337e75d7a30ba685866,Amaryl 2mg Tablet,Sanofi India  Ltd,,Diabetes,40,212.65,False,True,2027-03-18 19:40:17.195
6a651337e75d7a30ba6858d8,Amaryl 3mg Tablet,Sanofi India  Ltd,,Diabetes,71,438.43,False,True,2027-11-22 02:19:23.812
6a651337e75d7a30ba685944,Amaryl 4mg Tablet,Sanofi India  Ltd,,Diabetes,103,397.0,False,True,2027-03-11 20:53:38.758
6a651337e75d7a30ba68586e,Amaryl M  1mg Tablet PR,Sanofi India  Ltd,,Diabetes,20,242.84,False,True,2027-03-02 05:00:13.804
6a651337e75d7a30ba685873,Amaryl M  2mg Tablet PR,Sanofi India  Ltd,,Diabetes,134,363.34,False,True,2027-07-08 17:48:16.926
6a651337e75d7a30ba6858e1,Amaryl M Forte 1mg Tablet PR,Sanofi India  Ltd,,Diabetes,22,211.3,False,True,2027-10-26 05:58:41.773
6a651337e75d7a30ba6858aa,Amaryl M Forte 2mg Tablet PR,Sanofi India  Ltd,,Diabetes,48,276.3,False,True,2027-11-06 04:40:49.690
6a651337e75d7a30ba68597c,Amaryl MP 2mg Tablet ER,Sanofi India  Ltd,,Diabetes,81,489.5,False,True,2027-06-26 16:37:22.066
6a651337e75d7a30ba6858a6,Amaryl MV 1mg Tablet SR,Sanofi India  Ltd,,Diabetes,120,168.39,False,True,2027-09-19 18:54:35.762
6a651337e75d7a30ba68588d,Amaryl MV 2mg Tablet SR,Sanofi India  Ltd,,Diabetes,23,213.42,False,True,2027-04-28 05:40:27.989
6a651337e75d7a30ba685a4b,Amaze 20mg Capsule,Anvik Biotech,,Gastro & Digestion,23,76.0,False,False,2027-03-15 10:57:17.068
6a651337e75d7a30ba6859af,Ambcet Syrup,Fourrts India Laboratories Pvt Ltd,,Allergy,33,69.0,False,False,2026-12-09 15:49:47.495
6a651337e75d7a30ba685ab8,Ambiflam 400mg/500mg Tablet,Affy Pharma Pvt Ltd,,Pain Relief,123,13.0,False,False,2027-04-06 15:17:49.452
6a651337e75d7a30ba6859a1,Ambolev 5mg Tablet,Intra Life,,Allergy,130,37.8,False,False,2026-10-27 03:07:12.820
6a651337e75d7a30ba685b3c,Amborxel-LS Syrup,Styla Pharmaceutical Private Limited,,"Cough, Cold & Respiratory",124,80.0,False,False,2028-01-31 20:36:03.385
6a651337e75d7a30ba685b38,Ambrocof-LS Expectorant,Care Formulation Labs Pvt Ltd,,"Cough, Cold & Respiratory",114,97.0,False,False,2028-04-01 02:27:07.586
6a651337e75d7a30ba685b49,Ambrodex A Syrup,Uniphar Biotech Private Limited,,"Cough, Cold & Respiratory",3,70.0,False,False,2027-07-03 01:51:11.982
6a651337e75d7a30ba685ac3,Ambrodex L Syrup,Uniphar Biotech Private Limited,,"Cough, Cold & Respiratory",13,80.0,False,False,2027-08-02 03:44:26.078
6a651337e75d7a30ba685859,Ambrodil Syrup,Aristo Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",126,69.75,False,False,2028-02-12 11:42:06.537
6a651337e75d7a30ba685851,Ambrodil-LX Syrup,Aristo Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",69,90.85,False,False,2027-01-09 11:21:54.214
6a651337e75d7a30ba685868,Ambrodil-Plus RF Syrup,Aristo Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",116,89.75,False,False,2027-05-20 02:33:49.395
6a651337e75d7a30ba685838,Ambrodil-S Syrup,Aristo Pharmaceuticals Pvt Ltd,,"Cough, Cold & Respiratory",44,30.2,False,False,2028-01-31 08:29:02.484
6a651337e75d7a30ba685a83,Ambrolid LS Syrup,MayGriss Healthcare Pvt. Ltd,,"Cough, Cold & Respiratory",134,73.0,False,False,2027-05-03 06:46:16.058
6a651337e75d7a30ba6858a9,Ambrolite Levo Syrup,Tablets India Limited,,"Cough, Cold & Respiratory",20,107.0,False,False,2026-11-17 13:46:27.861
6a651337e75d7a30ba685891,Ambrolite Syrup,Tablets India Limited,,"Cough, Cold & Respiratory",69,82.0,False,False,2027-02-23 10:34:58.846
6a651337e75d7a30ba685871,Ambrolite-S Expectorant,Tablets India Limited,,"Cough, Cold & Respiratory",34,106.0,False,False,2027-10-07 07:12:08.257
6a651337e75d7a30ba685a8c,Ambrosal LS Syrup,Capri Pharmaceuticals,,"Cough, Cold & Respiratory",132,72.0,False,False,2028-03-09 22:32:06.055
6a651337e75d7a30ba685a6b,Ambroxen-LS Syrup,Raxon Lifesciences Pvt Ltd,,"Cough, Cold & Respiratory",138,60.0,False,False,2026-12-12 08:40:13.822
6a651337e75d7a30ba685b03,Ambroxen-LS Syrup Sugar Free,Raxon Lifesciences Pvt Ltd,,"Cough, Cold & Respiratory",41,90.0,False,False,2027-05-13 16:47:08.704
6a651337e75d7a30ba6859d0,Amcard-LP Tablet,Systopic Laboratories Pvt Ltd,,Heart & Blood Pressure,96,50.0,False,True,2028-01-09 05:50:06.678
6a651337e75d7a30ba685a3a,Amcef 200mg Tablet,Amplec Healthcare Pvt. Ltd.,,Antibiotic,117,105.0,False,True,2027-04-27 22:17:23.133
6a651337e75d7a30ba6859f6,Amchek-Z Tablet,Indoco Remedies Ltd,,Heart & Blood Pressure,7,121.0,False,True,2027-11-29 03:55:38.499
6a651337e75d7a30ba685993,Amcold 5 mg/60 mg Tablet,Cipla Ltd,,Allergy,28,19.1,False,False,2027-12-03 12:53:18.879
6a651337e75d7a30ba685b78,Amdoxy Capsule,Ampira Biotechnics Pvt Ltd,,Antibiotic,10,99.0,False,True,2027-03-13 15:56:03.700
6a651337e75d7a30ba685b3f,Amedil 4mg Tablet,Gujarat Terce Laboratories Ltd,,Gastro & Digestion,67,22.11,False,True,2027-04-20 22:05:05.233
6a651337e75d7a30ba685b71,Ameebee 200mg/250mg Tablet,TOSC International Pvt Ltd,,Antibiotic,143,7.0,False,True,2027-01-31 12:16:22.198
6a651337e75d7a30ba685af1,Ameebee DF 400mg/500mg Tablet,TOSC International Pvt Ltd,,Antibiotic,82,13.0,False,True,2027-09-07 03:25:18.953
6a651337e75d7a30ba685adf,Amefur 100 mg/100 mg Syrup,Numed,,Antibiotic,141,33.43,False,True,2027-11-06 16:13:51.649
6a651337e75d7a30ba685af7,Amerin-LS Syrup,Cista Medicorp,,"Cough, Cold & Respiratory",100,66.0,False,False,2028-04-18 14:04:57.617
6a651337e75d7a30ba685b24,Ameto 1000 Tablet ER,Salud Care India Pvt Ltd,,Diabetes,143,63.0,False,True,2026-10-30 07:48:33.206
6a651337e75d7a30ba685a85,Ameto 500 Tablet ER,Salud Care India Pvt Ltd,,Diabetes,89,34.0,False,True,2027-03-08 02:45:31.124
6a651337e75d7a30ba685af9,Ameto-LS Syrup,Shinto Organics (P) Limited,,"Cough, Cold & Respiratory",127,65.0,False,False,2027-11-19 18:45:24.104
6a651337e75d7a30ba685b4b,Amezole 20mg Capsule,B L Pharma Limited,,Gastro & Digestion,72,39.0,False,False,2028-02-12 21:45:52.646
6a651337e75d7a30ba685acf,Amgargl,Nri Vision Care India Limited,,Skin Care,99,90.0,False,False,2027-08-01 18:26:40.723
6a651337e75d7a30ba6858f0,Amicet 5 mg/60 mg Tablet,Leeford Healthcare Ltd,,Allergy,49,49.0,False,False,2026-11-14 18:15:34.639
6a651337e75d7a30ba685921,Amicet Plus Tablet,Leeford Healthcare Ltd,,"Cough, Cold & Respiratory",109,50.0,False,False,2028-03-03 04:32:56.737
6a651337e75d7a30ba685a96,Amidase D 50mg/10mg Tablet,Adley Formulations,,Pain Relief,117,63.03,False,True,2028-03-17 09:24:05.037
6a651337e75d7a30ba685ba3,Amiral 0.2% Mouth Wash,Amista Labs Pvt Ltd,,Skin Care,103,75.0,False,False,2028-04-16 01:46:30.797
6a651337e75d7a30ba685b04,Amizole 20 Capsule,Zephon Life Sciences,,Gastro & Digestion,115,26.2,False,False,2026-11-12 23:19:21.390
6a651337e75d7a30ba68585a,Amlip 5 Tablet,Cipla Ltd,,Heart & Blood Pressure,53,32.36,False,True,2028-03-27 02:52:04.959
6a651337e75d7a30ba68587a,Amlip AT Tablet,Cipla Ltd,,Heart & Blood Pressure,125,72.6,False,True,2027-02-04 17:53:20.316
6a651337e75d7a30ba6858c0,Amlo 5mg Tablet,Mano Pharma Pvt Ltd,,Heart & Blood Pressure,53,24.4,False,True,2028-02-29 02:59:33.382
6a651337e75d7a30ba685878,Amlodac 5 Tablet,Zydus Cadila,,Heart & Blood Pressure,94,97.1,False,True,2027-01-21 15:41:13.915
6a651337e75d7a30ba68591e,Amlodac T 40 mg/5 mg Tablet,Zydus Cadila,,Heart & Blood Pressure,122,206.5,False,True,2027-04-01 09:37:37.912
6a651337e75d7a30ba6858a5,Amlogard 5mg Tablet,Pfizer Ltd,,Heart & Blood Pressure,122,91.86,False,True,2026-11-06 23:53:24.412
6a651337e75d7a30ba68584f,Amlokind 5 Tablet,Mankind Pharma Ltd,,Heart & Blood Pressure,45,22.15,False,True,2027-01-10 21:47:48.834
6a651337e75d7a30ba68598c,Amlokind TM 40mg/5mg Tablet,Mankind Pharma Ltd,,Heart & Blood Pressure,133,57.31,False,True,2027-10-15 17:37:45.523
6a651337e75d7a30ba68583f,Amlokind-AT Tablet,Mankind Pharma Ltd,,Heart & Blood Pressure,70,44.7,False,True,2028-03-13 03:56:22.392
6a651337e75d7a30ba6858ae,Amlong 10 Tablet,Micro Labs Ltd,,Heart & Blood Pressure,111,94.58,False,True,2027-03-25 06:40:46.864
6a651337e75d7a30ba6858a2,Amlong 2.5 Tablet,Micro Labs Ltd,,Heart & Blood Pressure,68,30.91,False,True,2027-11-03 22:13:32.521
6a651337e75d7a30ba685850,Amlong Tablet,Micro Labs Ltd,,Heart & Blood Pressure,51,48.55,False,True,2027-04-04 07:05:00.362
6a651337e75d7a30ba6858a0,Amlong-A Tablet,Micro Labs Ltd,,Heart & Blood Pressure,24,145.0,False,True,2027-12-15 04:30:41.624
6a651337e75d7a30ba6858c3,Amlong-H Tablet,Micro Labs Ltd,,Heart & Blood Pressure,104,115.0,False,True,2027-04-03 15:38:22.760
6a651337e75d7a30ba685913,Amlong-TL 40 Tablet,Micro Labs Ltd,,Heart & Blood Pressure,13,144.0,False,True,2027-02-26 08:25:10.731
6a651337e75d7a30ba68598e,Amlong-Trio Tablet,Micro Labs Ltd,,Heart & Blood Pressure,37,155.0,False,True,2027-08-14 16:07:44.422
6a651337e75d7a30ba685ade,Amlonis H Tablet,Adonis Laboratories Pvt Ltd,,Heart & Blood Pressure,38,89.0,False,True,2027-05-22 16:04:12.250
6a651337e75d7a30ba6858b8,Amlopin 5 Tablet,USV Ltd,,Heart & Blood Pressure,8,32.37,False,True,2027-04-12 21:18:44.710
6a651337e75d7a30ba68589e,Amlopres 5 Tablet,Cipla Ltd,,Heart & Blood Pressure,97,97.1,False,True,2028-02-04 06:04:49.232
6a651337e75d7a30ba6858d3,Amlopres AT 25 Tablet,Cipla Ltd,,Heart & Blood Pressure,111,110.52,False,True,2027-05-22 17:34:14.805
6a651337e75d7a30ba685890,Amlopres TL Tablet,Cipla Ltd,,Heart & Blood Pressure,149,121.97,False,True,2027-12-14 06:17:05.401
6a651337e75d7a30ba685869,Amlopres-AT Tablet,Cipla Ltd,,Heart & Blood Pressure,50,148.59,False,True,2026-12-26 02:36:10.953
6a651337e75d7a30ba685ab6,Amlopres-Z 50mg/5mg Tablet,Cipla Ltd,,Heart & Blood Pressure,84,75.0,False,True,2027-11-01 05:21:15.437
6a651337e75d7a30ba685956,Amlosafe 3D 80 Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,115,104.3,False,True,2028-03-22 06:56:26.696
6a651337e75d7a30ba685888,Amlosafe 3D Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,4,67.2,False,True,2028-01-14 19:25:24.614
6a651337e75d7a30ba6858d6,Amlosafe TM 40 Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,84,83.0,False,True,2028-02-15 18:09:21.573
6a651337e75d7a30ba68596e,Amlosafe TM 80 Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,2,130.0,False,True,2026-11-05 07:15:48.938
6a651337e75d7a30ba6858bd,Amlosafe-AT Tablet,Aristo Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,63,102.0,False,True,2027-10-22 21:23:18.078
6a651337e75d7a30ba685ada,Amlosar H 50mg/5mg/12.5mg Tablet,Hochest Biotech India,,Heart & Blood Pressure,109,113.0,False,True,2027-04-09 03:44:26.036
6a651337e75d7a30ba68586d,Amlovas 5 Tablet,Macleods Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,25,48.55,False,True,2027-01-12 14:44:35.684
6a651337e75d7a30ba685985,Amlovas LS Tablet,Macleods Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,131,128.0,False,True,2027-11-30 16:15:45.870
6a651337e75d7a30ba685880,Amlovas-AT Tablet,Macleods Pharmaceuticals Pvt Ltd,,Heart & Blood Pressure,148,106.0,False,True,2028-01-01 21:43:52.632
6a651337e75d7a30ba6859b5,Amloz TS Tablet,Shreya Life Sciences Pvt Ltd,,Heart & Blood Pressure,124,159.0,False,True,2028-02-02 11:02:31.569
6a651337e75d7a30ba685a9a,Amlozaar 25 mg/5 mg Tablet,Micro Labs Ltd,,Heart & Blood Pressure,54,32.76,False,True,2027-12-12 23:59:12.511
6a651337e75d7a30ba6858e5,Amlozaar Tablet,Micro Labs Ltd,,Heart & Blood Pressure,100,166.0,False,True,2028-03-29 12:29:30.134
6a651337e75d7a30ba6858f4,Amlozaar-H Tablet,Micro Labs Ltd,,Heart & Blood Pressure,92,143.0,False,True,2027-04-13 08:07:34.955
6a651337e75d7a30ba68594d,Amodep-TMH Tablet,FDC Ltd,,Heart & Blood Pressure,17,79.75,False,True,2026-11-21 11:06:22.541
6a651337e75d7a30ba6859c3,Amol 500mg Tablet,Torrent Pharmaceuticals Ltd,,Pain Relief,124,3.56,False,False,2027-09-09 18:42:03.023
6a651337e75d7a30ba685aba,Amoril-L Tablet,Clanthis Lifesciences  Pvt Ltd,,Heart & Blood Pressure,35,78.0,False,True,2027-07-11 05:38:02.490
6a651337e75d7a30ba685b3b,Amotic Tablet,Signature Phytochemical Industries,,Gastro & Digestion,120,49.0,False,True,2026-11-08 23:40:33.054
6a651337e75d7a30ba685898,Amox 500mg Capsule,Synchem Lab,,Antibiotic,1,60.48,False,True,2027-09-08 13:27:20.409
6a651337e75d7a30ba6858f5,Amoxclav 500 mg/125 mg Tablet,Parasol Laboratories,,Antibiotic,33,230.77,False,True,2028-04-15 22:06:32.708
6a651337e75d7a30ba6858ed,Amoxy 500mg Capsule,Blue Cross Laboratories Ltd,,Antibiotic,145,55.0,False,True,2026-12-11 05:11:29.351
6a651337e75d7a30ba6858dc,Amoxycillin  250mg Capsule,Torque Pharmaceuticals Pvt Ltd,,Antibiotic,61,38.0,False,True,2027-05-14 03:24:50.741
6a651337e75d7a30ba6858cb,Amoxycillin 125mg Oral Suspension,Nestor Pharmaceuticals,,Antibiotic,1,7.5,False,True,2027-07-13 22:53:30.216
6a651337e75d7a30ba6858a1,Amoxyclav 375 Tablet,Abbott,,Antibiotic,99,356.92,False,True,2027-03-30 01:30:12.828
6a651337e75d7a30ba685834,Amoxyclav 625 Tablet,Abbott,,Antibiotic,118,223.27,False,True,2027-10-07 11:19:14.241
6a651337e75d7a30ba685a46,Ample 200mg Tablet,Kaps3 Life Sciences,,Antibiotic,113,89.0,False,True,2027-11-11 07:43:04.660
6a651337e75d7a30ba685a81,Ampra 40mg Tablet,Amplec Healthcare Pvt. Ltd.,,Gastro & Digestion,87,60.0,False,False,2026-12-25 07:05:33.343
6a651337e75d7a30ba6859f5,Amrizol-DSR Capsule,Nuorik Healthcare,,Gastro & Digestion,23,135.0,False,False,2028-02-26 15:22:59.628
6a651337e75d7a30ba685b4f,Amrocin Ointment,Amsure Healthcare,,Skin Care,73,130.0,False,True,2027-05-19 03:07:32.633
6a651337e75d7a30ba6858f1,Amrox Junior Syrup,Leeford Healthcare Ltd,,"Cough, Cold & Respiratory",22,65.0,False,False,2027-07-29 08:55:52.452
6a651337e75d7a30ba6858ff,Amrox-LS Junior Syrup,Leeford Healthcare Ltd,,"Cough, Cold & Respiratory",53,75.0,False,False,2027-10-16 03:01:28.011
6a651337e75d7a30ba685895,Amrox-LS Syrup,Leeford Healthcare Ltd,,"Cough, Cold & Respiratory",129,75.0,False,False,2026-12-10 20:44:58.593
6a651337e75d7a30ba685894,Amtas 5 Tablet,Intas Pharmaceuticals Ltd,,Heart & Blood Pressure,135,97.1,False,True,2027-02-22 08:47:35.074
6a651337e75d7a30ba6858cd,Amtas-AT Tablet,Intas Pharmaceuticals Ltd,,Heart & Blood Pressure,23,141.0,False,True,2027-04-25 19:10:11.376
6a651337e75d7a30ba6858cf,Amtas-M 50 Tablet PR,Intas Pharmaceuticals Ltd,,Heart & Blood Pressure,16,204.0,False,True,2028-03-19 23:34:21.374
6a651337e75d7a30ba685b4c,Amtron 4mg Tablet,Ambit Bio Medix,,Gastro & Digestion,85,46.75,False,True,2027-09-10 21:02:10.739
6a651337e75d7a30ba685b6a,Amvtron 4mg Tablet DT,Amvia Biotech,,Gastro & Digestion,131,29.0,False,True,2028-02-02 07:13:14.734
