medicineId,name,manufacturer,stock,expiryDate,daysUntilExpiry,bucket
6a6c993a227640b00f1064fd,Avd3 Softgel Capsule,H2H India Biotech Private Limited,62,2027-04-12 19:17:29.226000+00:00,254,Beyond 90 Days
6a6c993a227640b00f1063b4,Atormac Gold 20 Capsule,Macleods Pharmaceuticals Pvt Ltd,17,2027-04-12 13:44:38.516000+00:00,254,Beyond 90 Days
6a6c993a227640b00f106566,Acorise-D3 Soft Gelatin Capsule,Acmedix Pharma LLP,43,2027-04-14 02:48:47.258000+00:00,255,Beyond 90 Days
6a6c993a227640b00f10658c,Acease 20mg Tablet,Nutrifirm therapeutics,148,2027-04-13 13:03:53.757000+00:00,255,Beyond 90 Days
6a6c993a227640b00f106651,Aiken 100mg Injection,Afive Pharma,123,2027-04-14 16:21:25.512000+00:00,256,Beyond 90 Days
6a6c993b227640b00f10674b,Zincovec 50 Tablet,Biorex Healthcare Pvt Ltd,18,2027-04-16 20:20:19.459000+00:00,258,Beyond 90 Days
6a6c993a227640b00f1063b8,Amlodac T 40 mg/5 mg Tablet,Zydus Cadila,71,2027-04-18 04:45:05.690000+00:00,259,Beyond 90 Days
6a6c993a227640b00f10652a,Astharid 2mg Tablet,Empiai Pharmaceuticals Pvt Ltd,142,2027-04-17 23:23:11.997000+00:00,259,Beyond 90 Days
6a6c993a227640b00f1064be,AIG D 10mg/20mg Capsule,Pharmacopius Drugs Pvt Ltd,51,2027-04-17 16:11:01.188000+00:00,259,Beyond 90 Days
6a6c993a227640b00f1064c6,Alpus LS Syrup,Vrinda Life,101,2027-04-17 15:05:29.450000+00:00,259,Beyond 90 Days
6a6c993b227640b00f1066cf,Cofstop-DX Syrup,Apex Laboratories Pvt Ltd,108,2027-04-18 03:00:56.067000+00:00,259,Beyond 90 Days
6a6c993a227640b00f1062d6,Asthalin 100mcg Inhaler,Cipla Ltd,37,2027-04-18 05:06:55.600000+00:00,259,Beyond 90 Days
6a6c993a227640b00f1064d4,Amcef 200mg Tablet,Amplec Healthcare Pvt. Ltd.,52,2027-04-19 04:47:05.298000+00:00,260,Beyond 90 Days
6a6c993a227640b00f10665b,Betadine Powder,Win-Medicare Pvt Ltd,88,2027-04-19 16:26:59.948000+00:00,261,Beyond 90 Days
6a6c993a227640b00f106456,Abvida-M 50mg/1000mg Eazy Glide Tablet,Abbott,58,2027-04-21 00:48:17.120000+00:00,262,Beyond 90 Days
6a6c993a227640b00f10646a,Amcard-LP Tablet,Systopic Laboratories Pvt Ltd,42,2027-04-21 02:30:45.775000+00:00,262,Beyond 90 Days
6a6c993a227640b00f106363,Adtrol XT Tablet,Wanbury Ltd,76,2027-04-20 15:34:26.299000+00:00,262,Beyond 90 Days
6a6c993b227640b00f10673d,Sunheal Pure Cream,Alkem Laboratories Ltd,37,2027-04-20 09:23:34.880000+00:00,262,Beyond 90 Days
6a6c993a227640b00f1063ab,Arachitol 3L Injection,Abbott,126,2027-04-21 22:19:25.846000+00:00,263,Beyond 90 Days
6a6c993a227640b00f1065ac,Acitech 150mg Tablet,Vivid Labs Pvt Ltd,27,2027-04-21 21:31:25.444000+00:00,263,Beyond 90 Days
6a6c993a227640b00f1063e6,Arorab HD 30mg/40mg Capsule SR,Aareen Healthcare Pvt Ltd,99,2027-04-22 22:31:11.384000+00:00,264,Beyond 90 Days
6a6c993a227640b00f1062d3,Asthalin Syrup,Cipla Ltd,107,2027-04-22 13:09:14.583000+00:00,264,Beyond 90 Days
6a6c993a227640b00f106575,Asthacip 2mg Tablet,Himanshu Pharmaceuticals Pvt Ltd,23,2027-04-22 06:52:20.054000+00:00,264,Beyond 90 Days
6a6c993a227640b00f106413,Allerone-M Tablet,Gladstone Pharma India Pvt Ltd,3,2027-04-23 18:24:55.512000+00:00,265,Beyond 90 Days
6a6c993a227640b00f10650e,Activa P Tablet,Zydus Healthcare Limited,83,2027-04-24 19:51:55.077000+00:00,266,Beyond 90 Days
6a6c993a227640b00f106542,Auctista M 500mg/20mg Tablet,Bioaltus Pharmaceuticals Pvt Ltd,139,2027-04-25 18:42:56.264000+00:00,267,Beyond 90 Days
6a6c993a227640b00f1065b3,Amzole 20mg Capsule,Staneil Pharma,89,2027-04-25 07:23:50.909000+00:00,267,Beyond 90 Days
6a6c993a227640b00f106650,Apmupi Ointment,Apkavit Lifesciences,114,2027-04-25 12:36:28.030000+00:00,267,Beyond 90 Days
6a6c993a227640b00f106505,Ambroxen-LS Syrup,Raxon Lifesciences Pvt Ltd,148,2027-04-25 11:55:33.747000+00:00,267,Beyond 90 Days
6a6c993b227640b00f106728,Healtroxin 100 Tablet,Healing Pharma India Pvt Ltd,135,2027-04-27 03:43:33.323000+00:00,268,Beyond 90 Days
6a6c993a227640b00f10663b,Agradine Scrub,Agrawal Drugs Pvt. Ltd.,0,2027-04-26 11:31:23.364000+00:00,268,Beyond 90 Days
6a6c993a227640b00f10662a,Adzocal Tablet,ADZO Lifesciences Pvt Ltd,18,2027-04-26 21:15:18.302000+00:00,268,Beyond 90 Days
6a6c993a227640b00f1066a0,Bactifree Lotion,Lupin Ltd,127,2027-04-27 05:56:52.802000+00:00,269,Beyond 90 Days
6a6c993a227640b00f1065c8,Anglocip 500mg Tablet,Anglo-French Drugs & Industries Ltd,89,2027-04-27 07:18:10.873000+00:00,269,Beyond 90 Days
6a6c993b227640b00f106703,Eglucent Rapid 100IU/ml Kwikpen,Lupin Ltd,94,2027-04-28 04:40:39.473000+00:00,269,Beyond 90 Days
6a6c993b227640b00f106701,Eltroxin 88mcg Tablet,Glaxo SmithKline Pharmaceuticals Ltd,129,2027-04-28 14:03:36.243000+00:00,270,Beyond 90 Days
6a6c993a227640b00f106551,Aldon 2mg Oral Drops,Alde Medi Impex Ltd,107,2027-04-29 05:03:42.001000+00:00,270,Beyond 90 Days
6a6c993a227640b00f1064a7,Akme Clobetacon-GM Skin Cream,Akme Biotec,47,2027-04-28 17:34:51.017000+00:00,270,Beyond 90 Days
6a6c993a227640b00f1062e2,Alex Cough Lozenges Lemon Ginger,Glenmark Pharmaceuticals Ltd,52,2027-04-29 10:08:00.972000+00:00,271,Beyond 90 Days
6a6c993a227640b00f1063f3,Abvida 100mg Tablet SR,Abbott,32,2027-04-29 23:32:52.715000+00:00,271,Beyond 90 Days
6a6c993a227640b00f10667c,Bone-C Plus Capsule,Wiscon Pharmaceuticals Pvt Ltd,15,2027-04-30 16:58:30.450000+00:00,272,Beyond 90 Days
6a6c993a227640b00f1065a1,Asidrop 20mg Tablet,Indian Drugs & Pharmaceuticals Ltd,74,2027-04-30 15:45:04.677000+00:00,272,Beyond 90 Days
6a6c993b227640b00f106707,Eglucent Mix 50 Kwikpen 100IU/ml,Lupin Ltd,23,2027-05-01 21:51:56.855000+00:00,273,Beyond 90 Days
6a6c993a227640b00f106315,Asthakind-P Drops,Mankind Pharma Ltd,16,2027-05-01 12:56:47.323000+00:00,273,Beyond 90 Days
6a6c993a227640b00f10654e,Acevilda 50mg Tablet,Mattox Healthcare Pvt Ltd,35,2027-05-02 03:57:40.364000+00:00,273,Beyond 90 Days
6a6c993a227640b00f10652e,Adidox 100mg Capsule,Adison Pharmaceuticals,84,2027-05-01 06:13:42.247000+00:00,273,Beyond 90 Days
6a6c993a227640b00f1063b1,Alkem Cold 5 mg/500 mg/5 mg Tablet,Alkem Laboratories Ltd,3,2027-05-02 08:59:26.212000+00:00,274,Beyond 90 Days
6a6c993a227640b00f1063e8,Asert D Tablet ER,Abbott,52,2027-05-02 21:08:15.539000+00:00,274,Beyond 90 Days
6a6c993a227640b00f10668d,Bactofast Ointment,Grefith Life Sciences Pvt Ltd,59,2027-05-03 15:07:40.270000+00:00,275,Beyond 90 Days
6a6c993a227640b00f1065f2,Asv-Zol 20 Tablet,Asvins Lifecare,100,2027-05-03 19:10:37.658000+00:00,275,Beyond 90 Days
6a6c993a227640b00f106528,Avcal D3 Injection,Arvincare Pharma,136,2027-05-04 02:38:10.038000+00:00,275,Beyond 90 Days
6a6c993a227640b00f106684,Burnhit Cream,Care Formulation Labs Pvt Ltd,36,2027-05-05 02:31:20.316000+00:00,276,Beyond 90 Days
6a6c993a227640b00f106448,Arorab 40mg Tablet,Aareen Healthcare Pvt Ltd,116,2027-05-04 21:01:15.893000+00:00,276,Beyond 90 Days
6a6c993a227640b00f1063c9,Agmacet 10mg Tablet,Amore Health Essentials Pvt Ltd,124,2027-05-05 20:34:48.662000+00:00,277,Beyond 90 Days
6a6c993a227640b00f106466,Adiflam 1% Gel,Leben Life Sciences Pvt Ltd,117,2027-05-06 08:00:47.611000+00:00,278,Beyond 90 Days
6a6c993a227640b00f106503,Agivog M 0.3 Tablet SR,Jubilant Life Sciences,49,2027-05-06 22:04:12.815000+00:00,278,Beyond 90 Days
6a6c993a227640b00f10635e,Arflur 3D Tablet,FDC Ltd,1,2027-05-07 12:09:07.925000+00:00,279,Beyond 90 Days
6a6c993a227640b00f10669a,Burn-Om Cream,Om Biotec,103,2027-05-07 15:34:49.466000+00:00,279,Beyond 90 Days
6a6c993a227640b00f106467,A Mol 650mg Tablet,Aan Pharma Pvt Ltd,119,2027-05-08 03:12:13.334000+00:00,279,Beyond 90 Days
6a6c993a227640b00f106442,Arbitel 80 Tablet,Micro Labs Ltd,30,2027-05-08 23:33:08.713000+00:00,280,Beyond 90 Days
6a6c993a227640b00f10630b,Ambrolite-S Expectorant,Tablets India Limited,61,2027-05-08 09:26:55.011000+00:00,280,Beyond 90 Days
6a6c993b227640b00f106705,Equisulin-M 30 100IU/ml,Koye Pharmaceuticals Pvt ltd,77,2027-05-10 01:04:18.262000+00:00,281,Beyond 90 Days
6a6c993a227640b00f1064ad,Aristogyl Suspension,Aristo Pharmaceuticals Pvt Ltd,56,2027-05-09 15:30:16.456000+00:00,281,Beyond 90 Days
6a6c993a227640b00f106534,Amlozaar 25 mg/5 mg Tablet,Micro Labs Ltd,96,2027-05-09 16:39:05.303000+00:00,281,Beyond 90 Days
6a6c993a227640b00f106495,Aspirose 10mg/75mg Capsule,Alde Medi Impex Ltd,22,2027-05-09 21:12:13.435000+00:00,281,Beyond 90 Days
6a6c993b227640b00f106706,Euthyrox 88 Tablet,Merck Ltd,86,2027-05-10 10:39:25.055000+00:00,282,Beyond 90 Days
6a6c993a227640b00f10645f,Arvast Gold 10 Capsule,Intas Pharmaceuticals Ltd,64,2027-05-10 15:09:25.889000+00:00,282,Beyond 90 Days
6a6c993a227640b00f10662c,Armer Ointment,Stadchem Of India,32,2027-05-12 02:19:52.612000+00:00,283,Beyond 90 Days
6a6c993a227640b00f1065d2,Ambrocof-LS Expectorant,Care Formulation Labs Pvt Ltd,126,2027-05-12 04:25:37.208000+00:00,283,Beyond 90 Days
6a6c993a227640b00f106514,Anofer 100mg Injection,Sun Pharmaceutical Industries Ltd,29,2027-05-12 01:05:50.546000+00:00,283,Beyond 90 Days
6a6c993a227640b00f1063fd,Atorfit CV Gold 20 Capsule,Ajanta Pharma Ltd,127,2027-05-13 01:12:01.840000+00:00,284,Beyond 90 Days
6a6c993b227640b00f10672d,Imuzinc Syrup,Medisurf Pharma,65,2027-05-13 23:00:15.132000+00:00,285,Beyond 90 Days
6a6c993a227640b00f1064e4,Antiplar 75mg Tablet,Emcure Pharmaceuticals Ltd,96,2027-05-15 04:45:28.938000+00:00,286,Beyond 90 Days
6a6c993a227640b00f106625,Aroma Soap,Nidus Pharma Pvt Ltd,62,2027-05-15 22:45:44.835000+00:00,287,Beyond 90 Days
6a6c993a227640b00f1064b8,Arvast-A 150 Capsule,Intas Pharmaceuticals Ltd,139,2027-05-15 21:08:29.957000+00:00,287,Beyond 90 Days
6a6c993a227640b00f106603,Antiban 75 Tablet,Blue Cross Laboratories Ltd,107,2027-05-15 17:37:57.283000+00:00,287,Beyond 90 Days
6a6c993a227640b00f106585,Astron 2mg Oral Drops,Astam Health Care Pvt Ltd,62,2027-05-15 13:46:25.071000+00:00,287,Beyond 90 Days
6a6c993a227640b00f106383,Acceclowoc-P Tablet,Wockhardt Ltd,79,2027-05-16 02:24:35.785000+00:00,287,Beyond 90 Days
6a6c993a227640b00f1063b2,Azovas T 40 Tablet,J B Chemicals and Pharmaceuticals Ltd,110,2027-05-17 03:44:46.894000+00:00,288,Beyond 90 Days
6a6c993a227640b00f10633c,Amlong 2.5 Tablet,Micro Labs Ltd,18,2027-05-17 10:23:47.909000+00:00,289,Beyond 90 Days
6a6c993a227640b00f106367,Amtas-AT Tablet,Intas Pharmaceuticals Ltd,53,2027-05-18 06:29:19.295000+00:00,290,Beyond 90 Days
6a6c993a227640b00f106577,Asthavent-BR Syrup,Ultramark Healthcare Pvt Ltd,62,2027-05-18 16:59:08.012000+00:00,290,Beyond 90 Days
6a6c993a227640b00f1063bc,Allercet-L Tablet,Micro Labs Ltd,40,2027-05-20 23:50:20.116000+00:00,292,Beyond 90 Days
6a6c993a227640b00f1065db,Anzole 20 Capsule,Aingo Pharma Pvt Ltd,54,2027-05-21 02:55:12.361000+00:00,292,Beyond 90 Days
6a6c993a227640b00f10656f,Acutus-LS Syrup,Cascade India Pharmaceuticals,0,2027-05-22 22:56:03.718000+00:00,294,Beyond 90 Days
6a6c993a227640b00f1063fa,Alsartan-H Tablet,Aristo Pharmaceuticals Pvt Ltd,79,2027-05-22 07:49:33.800000+00:00,294,Beyond 90 Days
6a6c993a227640b00f1065e3,Ambrodex A Syrup,Uniphar Biotech Private Limited,70,2027-05-25 04:26:40.383000+00:00,296,Beyond 90 Days
6a6c993a227640b00f106388,Azulix 2 MF Forte Tablet PR,Torrent Pharmaceuticals Ltd,100,2027-05-25 01:07:52.608000+00:00,296,Beyond 90 Days
6a6c993a227640b00f1066b0,Bioclop 75mg Tablet,Caddes Life Sciences,82,2027-05-25 03:50:37.503000+00:00,296,Beyond 90 Days
6a6c993a227640b00f106475,Anetol 1000mg Infusion,Abbott,30,2027-05-24 23:16:45.175000+00:00,296,Beyond 90 Days
6a6c993a227640b00f106449,Ambcet Syrup,Fourrts India Laboratories Pvt Ltd,106,2027-05-24 20:02:56.079000+00:00,296,Beyond 90 Days
6a6c993b227640b00f1066eb,Drvilda 50mg Tablet,DR Best pharmaceuticals Pvt Ltd,16,2027-05-25 09:56:11.425000+00:00,297,Beyond 90 Days
6a6c993a227640b00f106587,Aerotide Forte 400mcg/200mcg Diskette,Sun Pharmaceutical Industries Ltd,76,2027-05-26 00:40:06.630000+00:00,297,Beyond 90 Days
6a6c993a227640b00f1064bb,Azicef-LB Tablet,Mclain Laboratories,120,2027-05-25 18:46:39.692000+00:00,297,Beyond 90 Days
6a6c993a227640b00f1065f6,Asthelite Forte 2 mg/100 mg Tablet,Litaka Pharmaceuticals Ltd,55,2027-05-26 19:26:49.305000+00:00,298,Beyond 90 Days
6a6c993a227640b00f106375,Acimol MR 100mg/325mg/250mg Tablet,Leeford Healthcare Ltd,92,2027-05-26 14:09:35.151000+00:00,298,Beyond 90 Days
6a6c993a227640b00f106390,Arvast 10 Tablet,Intas Pharmaceuticals Ltd,21,2027-05-28 19:35:04.263000+00:00,300,Beyond 90 Days
6a6c993a227640b00f10663f,A-Win 5 Injection,Asterisk Laboratories India Pvt Ltd,49,2027-05-29 22:47:18.672000+00:00,301,Beyond 90 Days
6a6c993a227640b00f10637d,Apidra Solostar 100IU/ml Injection,Sanofi India  Ltd,31,2027-05-29 19:09:26.018000+00:00,301,Beyond 90 Days
6a6c993a227640b00f10649c,Aphexine O 200mg/200mg Tablet,Ajanta Pharma Ltd,89,2027-05-30 04:14:53.698000+00:00,301,Beyond 90 Days
6a6c993a227640b00f1062d9,Amlokind-AT Tablet,Mankind Pharma Ltd,46,2027-05-30 23:30:09.823000+00:00,302,Beyond 90 Days
6a6c993a227640b00f1062d1,Augmentin Duo Oral Suspension,Glaxo SmithKline Pharmaceuticals Ltd,65,2027-05-30 07:10:37.813000+00:00,302,Beyond 90 Days
6a6c993a227640b00f106336,Aztor Asp 75 Capsule,Sun Pharmaceutical Industries Ltd,27,2027-05-30 08:00:46.235000+00:00,302,Beyond 90 Days
6a6c993a227640b00f106572,Altodin 10mg Tablet,Bonsai Pharma,110,2027-05-31 21:47:48.642000+00:00,303,Beyond 90 Days
6a6c993b227640b00f106704,Equisulin-M 30 Injection 40IU/ml,Koye Pharmaceuticals Pvt ltd,0,2027-05-31 21:48:04.817000+00:00,303,Beyond 90 Days
6a6c993b227640b00f106742,Tedyzin Syrup Mango,Insutik pharmaceuticals Private Limited,15,2027-06-01 05:29:52.845000+00:00,303,Beyond 90 Days
6a6c993a227640b00f106438,Aeknil Injection,Therapeutic Pharmaceuticals,120,2027-06-01 16:58:47.448000+00:00,304,Beyond 90 Days
6a6c993b227640b00f10674c,Zia 20 Tablet DT,West-Coast Pharmaceutical Works Ltd,42,2027-06-02 14:27:14.727000+00:00,305,Beyond 90 Days
6a6c993a227640b00f10646d,Aztel Trio 40mg/5mg/12.5mg Tablet,Azkka Pharmaceuticals Pvt Ltd,57,2027-06-02 17:14:43.270000+00:00,305,Beyond 90 Days
6a6c993a227640b00f10651c,Ascovit C 1500mg Injection,Novo Medi Sciences Pvt Ltd,145,2027-06-02 21:18:28.025000+00:00,305,Beyond 90 Days
6a6c993a227640b00f1064b1,Ablif LB 200mg Tablet,Pharma Plus,0,2027-06-03 14:09:30.254000+00:00,306,Beyond 90 Days
6a6c993a227640b00f1064d9,Albutamol Plus Syrup,Centaur Pharmaceuticals Pvt Ltd,1,2027-06-04 22:06:39.217000+00:00,307,Beyond 90 Days
6a6c993a227640b00f1065fe,Acrogyl DF 400mg/500mg Tablet,Acron Pharmaceuticals,16,2027-06-04 07:09:44.798000+00:00,307,Beyond 90 Days
6a6c993a227640b00f106539,Actiflam Plus Tablet,Mihika Pharmaceutical,59,2027-06-04 17:16:28.696000+00:00,307,Beyond 90 Days
6a6c993a227640b00f10642d,Amcold 5 mg/60 mg Tablet,Cipla Ltd,55,2027-06-06 00:42:03.818000+00:00,308,Beyond 90 Days
6a6c993a227640b00f106332,Amox 500mg Capsule,Synchem Lab,8,2027-06-05 15:42:12.572000+00:00,308,Beyond 90 Days
6a6c993a227640b00f1063d0,Aciloc Only Oral Liquid,Cadila Pharmaceuticals Ltd,68,2027-06-07 03:48:02.742000+00:00,309,Beyond 90 Days
6a6c993a227640b00f1064f3,Adyom 40mg Tablet,Hauz Pharma Pvt Ltd,19,2027-06-06 20:11:56.607000+00:00,309,Beyond 90 Days
6a6c993a227640b00f106405,Arreno Capsule ER,Intas Pharmaceuticals Ltd,4,2027-06-06 21:33:33.600000+00:00,309,Beyond 90 Days
6a6c993a227640b00f10638c,ATM 250 Tablet,Indoco Remedies Ltd,58,2027-06-08 03:48:10.733000+00:00,310,Beyond 90 Days
6a6c993b227640b00f106749,Zincolak Capsule,A. Menarini India Pvt Ltd,14,2027-06-07 16:49:02.804000+00:00,310,Beyond 90 Days
6a6c993a227640b00f1063f9,Allerzine L 5mg Tablet,Jenburkt Pharmaceuticals Ltd,79,2027-06-08 10:20:49.152000+00:00,311,Beyond 90 Days
6a6c993a227640b00f1065ce,Audon 4mg Tablet,Aurz Pharmaceuticals Pvt Ltd,148,2027-06-08 21:59:21.438000+00:00,311,Beyond 90 Days
6a6c993a227640b00f106667,Basalog One 100IU/ml Injection,Biocon,38,2027-06-08 07:13:57.194000+00:00,311,Beyond 90 Days
6a6c993a227640b00f1063d1,Acton-OR Plus+ Tablet,Apex Laboratories Pvt Ltd,89,2027-06-08 23:10:02.226000+00:00,311,Beyond 90 Days
6a6c993a227640b00f106494,Azfex M 120mg/10mg Tablet,Azkka Pharmaceuticals Pvt Ltd,102,2027-06-09 06:05:57.961000+00:00,312,Beyond 90 Days
6a6c993a227640b00f106549,Adorcal-CC Tablet,Cheminnova Life Sciences,29,2027-06-09 21:38:11.506000+00:00,312,Beyond 90 Days
6a6c993a227640b00f10654f,Aristogyl Plus Tablet,Aristo Pharmaceuticals Pvt Ltd,97,2027-06-09 18:01:39.989000+00:00,312,Beyond 90 Days
6a6c993a227640b00f1066a9,Biovilda 50mg Tablet,Bios Lab,72,2027-06-10 03:22:45.711000+00:00,312,Beyond 90 Days
6a6c993a227640b00f106481,Acipan 40mg Tablet,Oneiro Pharmaceuticals,82,2027-06-09 12:52:30.455000+00:00,312,Beyond 90 Days
6a6c993a227640b00f106639,Acvlglip 50 Tablet,Accilex Diacardo,148,2027-06-10 15:42:59.390000+00:00,313,Beyond 90 Days
6a6c993b227640b00f1066d7,Corituss  Syrup,Wanbury Ltd,109,2027-06-11 07:31:15.686000+00:00,314,Beyond 90 Days
6a6c993a227640b00f106597,Axibact 2% Ointment,Aurz Pharmaceuticals Pvt Ltd,134,2027-06-11 18:42:31.891000+00:00,314,Beyond 90 Days
6a6c993a227640b00f1065d9,Amedil 4mg Tablet,Gujarat Terce Laboratories Ltd,19,2027-06-11 11:06:31.894000+00:00,314,Beyond 90 Days
6a6c993a227640b00f106620,Aplatin 75 Tablet,Saga Laboratories,22,2027-06-12 07:20:20.678000+00:00,315,Beyond 90 Days
6a6c993a227640b00f106671,Biodox LB Capsule,Bioderma Solutions,40,2027-06-13 03:28:15.949000+00:00,315,Beyond 90 Days
6a6c993a227640b00f10634e,Actrapid 100 IU/ml Flexpen,Novo Nordisk India Pvt Ltd,101,2027-06-13 09:47:19.611000+00:00,316,Beyond 90 Days
6a6c993a227640b00f1064fc,Algo 10mg Tablet,Rapross Pharmaceuticals Pvt Ltd,114,2027-06-15 11:48:51.443000+00:00,318,Beyond 90 Days
6a6c993a227640b00f106586,Adblock LH 50mg/5mg/12.5mg Tablet,Olcare Laboratories,66,2027-06-16 14:31:25.401000+00:00,319,Beyond 90 Days
6a6c993a227640b00f10639f,Atocor 40 Tablet,Dr Reddy's Laboratories Ltd,98,2027-06-16 19:44:38.676000+00:00,319,Beyond 90 Days
6a6c993b227640b00f106744,W-Vit-Plus Injection Combipack,Woriox Pharma Private Limited,148,2027-06-18 00:18:09.962000+00:00,320,Beyond 90 Days
6a6c993a227640b00f1062f6,Alerid Tablet,Cipla Ltd,83,2027-06-17 23:09:23.502000+00:00,320,Beyond 90 Days
6a6c993a227640b00f10645d,Amol 500mg Tablet,Torrent Pharmaceuticals Ltd,129,2027-06-18 17:59:30.141000+00:00,321,Beyond 90 Days
6a6c993a227640b00f10633a,Amlong-A Tablet,Micro Labs Ltd,36,2027-06-19 19:18:08.789000+00:00,322,Beyond 90 Days
6a6c993b227640b00f1066bf,Clopivas 75 Tablet,Cipla Ltd,95,2027-06-20 19:34:16.127000+00:00,323,Beyond 90 Days
6a6c993b227640b00f10670f,Ecovilda 50mg Tablet,Curewin Hylico Pharma Pvt Ltd,45,2027-06-20 07:49:30.436000+00:00,323,Beyond 90 Days
6a6c993a227640b00f106417,Azulix MV 1mg/500mg/0.2mg Tablet SR,Torrent Pharmaceuticals Ltd,75,2027-06-21 17:25:57.899000+00:00,324,Beyond 90 Days
6a6c993a227640b00f106459,Allerde M Tablet,East West Pharma,118,2027-06-22 07:21:48.085000+00:00,325,Beyond 90 Days
6a6c993a227640b00f1065aa,Allerban 10mg Tablet,Saga Laboratories,50,2027-06-22 09:53:07.909000+00:00,325,Beyond 90 Days
6a6c993a227640b00f10634b,Augpen 625 BID Tablet,Zuventus Healthcare Ltd,86,2027-06-22 20:59:54.657000+00:00,325,Beyond 90 Days
6a6c993a227640b00f106662,Betadine 5% Ointment,Win-Medicare Pvt Ltd,89,2027-06-23 03:05:01.378000+00:00,325,Beyond 90 Days
6a6c993a227640b00f1063d8,Alenix 5 Tablet,Canixa Life Sciences Pvt,115,2027-06-23 02:07:20.735000+00:00,325,Beyond 90 Days
6a6c993a227640b00f1062d0,Aciloc 150 Tablet,Cadila Pharmaceuticals Ltd,98,2027-06-23 11:31:12.650000+00:00,326,Beyond 90 Days
6a6c993b227640b00f106716,Folvite 5mg Tablet,Pfizer Ltd,98,2027-06-24 04:57:21.129000+00:00,326,Beyond 90 Days
6a6c993a227640b00f106563,Acrolax-LS Syrup,Medikem Pharmaceuticals,108,2027-06-23 23:26:31.677000+00:00,326,Beyond 90 Days
6a6c993a227640b00f106451,Acimol 500mg Tablet,Allied Chemicals & Pharmaceuticals Pvt Ltd,12,2027-06-25 04:09:51.624000+00:00,327,Beyond 90 Days
6a6c993a227640b00f106621,Aldine 10% Ointment,Alpic Biotech Ltd,138,2027-06-25 01:23:08.974000+00:00,327,Beyond 90 Days
6a6c993a227640b00f1062e6,Asthakind-LS Expectorant Cola Sugar Free,Mankind Pharma Ltd,125,2027-06-24 12:24:36.982000+00:00,327,Beyond 90 Days
6a6c993a227640b00f106690,Bactisan 2% Ointment,Exsan Healthcare,55,2027-06-24 10:40:34.660000+00:00,327,Beyond 90 Days
6a6c993a227640b00f10663d,Amiral 0.2% Mouth Wash,Amista Labs Pvt Ltd,119,2027-06-26 05:10:15.232000+00:00,328,Beyond 90 Days
6a6c993a227640b00f1064ea,Astecef O 200mg/200mg Tablet,Aster Medipharm Pvt Ltd,69,2027-06-26 04:18:20.719000+00:00,328,Beyond 90 Days
6a6c993a227640b00f1063f0,Amlosafe 3D 80 Tablet,Aristo Pharmaceuticals Pvt Ltd,27,2027-06-26 04:56:40.102000+00:00,328,Beyond 90 Days
6a6c993a227640b00f1063be,Alorti Tablet,Mohrish Pharmaceuticals,95,2027-06-27 23:39:41.498000+00:00,330,Beyond 90 Days
6a6c993a227640b00f10644a,Aquadol 75mg Injection,Themis Medicare Ltd,1,2027-06-28 20:05:04.879000+00:00,331,Beyond 90 Days
6a6c993b227640b00f106731,Limcor Chewable Tablet,Rivan Pharma,61,2027-06-29 00:45:25.468000+00:00,331,Beyond 90 Days
6a6c993a227640b00f1063f1,Aciban 20 Tablet,Cadila Pharmaceuticals Ltd,3,2027-06-29 15:17:04.966000+00:00,332,Beyond 90 Days
6a6c993a227640b00f1063a1,Alzero M Tablet,Indchemie Health Specialities Pvt Ltd,59,2027-06-30 13:15:38.686000+00:00,333,Beyond 90 Days
6a6c993a227640b00f106318,Actrapid HM 100IU/ml Penfill,Novo Nordisk India Pvt Ltd,112,2027-06-30 11:27:11.487000+00:00,333,Beyond 90 Days
6a6c993a227640b00f106434,Asthamon-L Tablet,East West Pharma,91,2027-07-01 22:40:10.924000+00:00,334,Beyond 90 Days
6a6c993a227640b00f10654b,Asart HT 50 mg/12.5 mg Tablet,Stadmed Pvt Ltd,114,2027-07-01 09:55:28.002000+00:00,334,Beyond 90 Days
6a6c993a227640b00f106647,Aciba 25mg Injection,Systacare Remedies,59,2027-07-02 18:20:14.140000+00:00,335,Beyond 90 Days
6a6c993a227640b00f10642c,Aspirin  50mg Tablet DR,Zydus Cadila,41,2027-07-03 05:02:33.727000+00:00,335,Beyond 90 Days
6a6c993a227640b00f106642,Angigrel 75mg Tablet,Arkas Pharma Pvt Ltd,111,2027-07-03 16:14:07.522000+00:00,336,Beyond 90 Days
6a6c993a227640b00f106429,Aldo TL 40 mg/5 mg Tablet,Shine Pharmaceuticals Ltd,87,2027-07-04 22:07:23.967000+00:00,337,Beyond 90 Days
6a6c993b227640b00f106738,Redivit ZN 50mg Tablet,Best Biotech,33,2027-07-04 12:56:50.363000+00:00,337,Beyond 90 Days
6a6c993a227640b00f106334,Asthalin Respirator Solution,Cipla Ltd,41,2027-07-04 11:05:14.767000+00:00,337,Beyond 90 Days
6a6c993a227640b00f106335,Almox 250 Capsule,Alkem Laboratories Ltd,145,2027-07-05 16:04:14.549000+00:00,338,Beyond 90 Days
6a6c993a227640b00f1063f6,Avas Gold 75mg/20mg/75mg Capsule,Micro Labs Ltd,111,2027-07-06 02:55:00.418000+00:00,338,Beyond 90 Days
